Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
385;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3425,4;3430,5;24/04/2025 19:07:40;24/04/2025 19:21:04;Short_TP1;Stop loss;-52,52 $;9944,80 $;1,52 $;51,00 $;0,00 $;52,52 $;2;
386;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3425,4;3430,5;24/04/2025 19:07:40;24/04/2025 19:21:04;Short_TP2;Stop loss;-52,52 $;9892,28 $;1,52 $;51,00 $;0,00 $;52,52 $;2;
387;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3425,4;3430,5;24/04/2025 19:07:40;24/04/2025 19:21:04;Short_TP3;Stop loss;-52,52 $;9839,76 $;1,52 $;51,00 $;0,00 $;52,52 $;2;
388;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3435,4;3443,5;24/04/2025 21:47:43;24/04/2025 22:50:01;Long_TP1;Profit target;79,48 $;9919,24 $;1,52 $;0,00 $;81,00 $;1,52 $;2;
389;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3435,4;3446,5;24/04/2025 21:47:43;24/04/2025 22:59:59;Long_TP2;Vendre;109,48 $;10028,72 $;1,52 $;0,00 $;111,00 $;1,52 $;3;
390;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3435,4;3446,5;24/04/2025 21:47:43;24/04/2025 22:59:59;Long_TP3;Vendre;109,48 $;10138,20 $;1,52 $;0,00 $;111,00 $;1,52 $;3;
391;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3367,4;3369,0;25/04/2025 15:42:18;25/04/2025 15:42:18;Short_TP1;Stop loss;-17,52 $;10120,68 $;1,52 $;16,00 $;0,00 $;17,52 $;1;
392;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3367,4;3369,0;25/04/2025 15:42:18;25/04/2025 15:42:18;Short_TP2;Stop loss;-17,52 $;10103,16 $;1,52 $;16,00 $;0,00 $;17,52 $;1;
393;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3367,4;3369,0;25/04/2025 15:42:18;25/04/2025 15:42:18;Short_TP3;Stop loss;-17,52 $;10085,64 $;1,52 $;16,00 $;0,00 $;17,52 $;1;
394;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3372,4;3381,0;25/04/2025 15:45:28;25/04/2025 16:11:21;Long_TP1;Profit target;84,48 $;10170,12 $;1,52 $;0,00 $;86,00 $;1,52 $;2;
395;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3372,4;3398,2;25/04/2025 15:45:28;25/04/2025 21:40:38;Long_TP2;Profit target;256,48 $;10426,60 $;1,52 $;50,00 $;258,00 $;1,52 $;10;
396;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3372,4;3416,1;25/04/2025 15:45:28;25/04/2025 22:59:59;Long_TP3;Vendre;435,48 $;10862,08 $;1,52 $;50,00 $;437,00 $;1,52 $;13;
397;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3391,9;3396,9;28/04/2025 16:15:31;28/04/2025 16:15:31;Short_TP1;Stop loss;-51,52 $;10810,56 $;1,52 $;50,00 $;0,00 $;51,52 $;1;
398;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3391,9;3396,9;28/04/2025 16:15:31;28/04/2025 16:15:31;Short_TP2;Stop loss;-51,52 $;10759,04 $;1,52 $;50,00 $;0,00 $;51,52 $;1;
399;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3391,9;3396,9;28/04/2025 16:15:31;28/04/2025 16:15:31;Short_TP3;Stop loss;-51,52 $;10707,52 $;1,52 $;50,00 $;0,00 $;51,52 $;1;
400;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3401,9;3408,3;28/04/2025 16:22:20;28/04/2025 16:25:42;Long_TP1;Profit target;62,48 $;10770,00 $;1,52 $;0,00 $;64,00 $;1,52 $;2;
401;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3401,9;3421,1;28/04/2025 16:22:20;28/04/2025 16:38:03;Long_TP2;Profit target;190,48 $;10960,48 $;1,52 $;0,00 $;192,00 $;1,52 $;4;
402;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3401,9;3437,1;28/04/2025 16:22:20;28/04/2025 20:24:57;Long_TP3;Profit target;350,48 $;11310,96 $;1,52 $;0,00 $;352,00 $;1,52 $;12;
403;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3409,7;29/04/2025 15:45:19;29/04/2025 15:45:19;Long_TP1;Stop loss;-1,52 $;11309,44 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
404;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3409,7;29/04/2025 15:45:19;29/04/2025 15:45:19;Long_TP2;Stop loss;-1,52 $;11307,92 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
405;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3409,7;3409,7;29/04/2025 15:45:19;29/04/2025 15:45:19;Long_TP3;Stop loss;-1,52 $;11306,40 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
406;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3396,3;29/04/2025 15:47:21;29/04/2025 15:50:06;Short_TP1;Profit target;82,48 $;11388,88 $;1,52 $;0,00 $;84,00 $;1,52 $;2;
407;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3413,1;29/04/2025 15:47:21;29/04/2025 18:25:32;Short_TP2;Stop loss;-85,52 $;11303,36 $;1,52 $;84,00 $;100,00 $;185,52 $;5;
408;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3404,7;3413,1;29/04/2025 15:47:21;29/04/2025 18:25:32;Short_TP3;Stop loss;-85,52 $;11217,84 $;1,52 $;84,00 $;100,00 $;185,52 $;5;
409;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,7;3419,1;29/04/2025 18:38:50;29/04/2025 18:38:50;Long_TP1;Profit target;42,48 $;11260,32 $;1,52 $;0,00 $;44,00 $;1,52 $;1;
410;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,7;3410,3;29/04/2025 18:38:50;29/04/2025 19:59:27;Long_TP2;Stop loss;-45,52 $;11214,80 $;1,52 $;44,00 $;100,00 $;145,52 $;4;
411;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3414,7;3410,3;29/04/2025 18:38:50;29/04/2025 19:59:27;Long_TP3;Stop loss;-45,52 $;11169,28 $;1,52 $;44,00 $;100,00 $;145,52 $;4;
412;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,7;3414,7;29/04/2025 21:02:31;29/04/2025 21:02:31;Short_TP1;Stop loss;-1,52 $;11167,76 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
413;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,7;3414,7;29/04/2025 21:02:31;29/04/2025 21:02:31;Short_TP2;Stop loss;-1,52 $;11166,24 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
414;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3414,7;3414,7;29/04/2025 21:02:31;29/04/2025 21:02:31;Short_TP3;Stop loss;-1,52 $;11164,72 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
415;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3413,0;3413,0;29/04/2025 22:59:58;29/04/2025 22:59:58;Long_TP1;Exit on session close;-1,52 $;11163,20 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
416;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3413,0;3413,0;29/04/2025 22:59:58;29/04/2025 22:59:58;Long_TP2;Exit on session close;-1,52 $;11161,68 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
417;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3413,0;3413,0;29/04/2025 22:59:58;29/04/2025 22:59:58;Long_TP3;Exit on session close;-1,52 $;11160,16 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
418;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3405,9;3399,2;30/04/2025 15:36:40;30/04/2025 16:01:45;Long_TP1;Stop loss;-68,52 $;11091,64 $;1,52 $;67,00 $;50,00 $;118,52 $;3;
419;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3405,9;3399,2;30/04/2025 15:36:40;30/04/2025 16:01:45;Long_TP2;Stop loss;-68,52 $;11023,12 $;1,52 $;67,00 $;50,00 $;118,52 $;3;
420;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3405,9;3399,2;30/04/2025 15:36:40;30/04/2025 16:01:45;Long_TP3;Stop loss;-68,52 $;10954,60 $;1,52 $;67,00 $;50,00 $;118,52 $;3;
421;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 16:16:00;30/04/2025 16:16:00;Short_TP1;Stop loss;-22,52 $;10932,08 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
422;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 16:16:00;30/04/2025 16:16:00;Short_TP2;Stop loss;-22,52 $;10909,56 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
423;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 16:16:00;30/04/2025 16:16:00;Short_TP3;Stop loss;-22,52 $;10887,04 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
424;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 16:31:09;30/04/2025 16:31:09;Long_TP1;Stop loss;-18,52 $;10868,52 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
425;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 16:31:09;30/04/2025 16:31:09;Long_TP2;Stop loss;-18,52 $;10850,00 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
426;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 16:31:09;30/04/2025 16:31:09;Long_TP3;Stop loss;-18,52 $;10831,48 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
427;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3403,0;30/04/2025 16:33:40;30/04/2025 16:56:32;Short_TP1;Stop loss;-72,52 $;10758,96 $;1,52 $;71,00 $;50,00 $;122,52 $;3;
428;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3403,0;30/04/2025 16:33:40;30/04/2025 16:56:32;Short_TP2;Stop loss;-72,52 $;10686,44 $;1,52 $;71,00 $;50,00 $;122,52 $;3;
429;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3403,0;30/04/2025 16:33:40;30/04/2025 16:56:32;Short_TP3;Stop loss;-72,52 $;10613,92 $;1,52 $;71,00 $;50,00 $;122,52 $;3;
430;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 17:45:42;30/04/2025 17:45:42;Long_TP1;Stop loss;-18,52 $;10595,40 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
431;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 17:45:42;30/04/2025 17:45:42;Long_TP2;Stop loss;-18,52 $;10576,88 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
432;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 17:45:42;30/04/2025 17:45:42;Long_TP3;Stop loss;-18,52 $;10558,36 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
433;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 18:00:48;30/04/2025 18:00:48;Short_TP1;Stop loss;-22,52 $;10535,84 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
434;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 18:00:48;30/04/2025 18:00:48;Short_TP2;Stop loss;-22,52 $;10513,32 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
435;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3400,9;3403,0;30/04/2025 18:00:48;30/04/2025 18:00:48;Short_TP3;Stop loss;-22,52 $;10490,80 $;1,52 $;21,00 $;0,00 $;22,52 $;1;
436;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 21:22:34;30/04/2025 21:22:34;Long_TP1;Stop loss;-18,52 $;10472,28 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
437;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 21:22:34;30/04/2025 21:22:34;Long_TP2;Stop loss;-18,52 $;10453,76 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
438;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3400,9;3399,2;30/04/2025 21:22:34;30/04/2025 21:22:34;Long_TP3;Stop loss;-18,52 $;10435,24 $;1,52 $;17,00 $;0,00 $;18,52 $;1;
439;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3388,8;30/04/2025 21:38:15;30/04/2025 22:26:23;Short_TP1;Profit target;69,48 $;10504,72 $;1,52 $;0,00 $;71,00 $;1,52 $;2;
440;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3385,9;30/04/2025 21:38:15;30/04/2025 22:36:34;Short_TP2;Acheter pour couvrir;98,48 $;10603,20 $;1,52 $;0,00 $;100,00 $;1,52 $;3;
441;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3395,9;3385,9;30/04/2025 21:38:15;30/04/2025 22:36:34;Short_TP3;Acheter pour couvrir;98,48 $;10701,68 $;1,52 $;0,00 $;100,00 $;1,52 $;3;
442;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3320,1;3314,4;01/05/2025 15:47:08;01/05/2025 16:00:30;Long_TP1;Stop loss;-58,52 $;10643,16 $;1,52 $;57,00 $;0,00 $;58,52 $;2;
443;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3320,1;3314,4;01/05/2025 15:47:08;01/05/2025 16:00:30;Long_TP2;Stop loss;-58,52 $;10584,64 $;1,52 $;57,00 $;0,00 $;58,52 $;2;
444;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3320,1;3314,4;01/05/2025 15:47:08;01/05/2025 16:00:30;Long_TP3;Stop loss;-58,52 $;10526,12 $;1,52 $;57,00 $;0,00 $;58,52 $;2;
445;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3315,1;3320,9;01/05/2025 16:10:40;01/05/2025 22:04:43;Short_TP1;Stop loss;-59,52 $;10466,60 $;1,52 $;58,00 $;150,00 $;209,52 $;10;
446;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3315,1;3320,9;01/05/2025 16:10:40;01/05/2025 22:04:43;Short_TP2;Stop loss;-59,52 $;10407,08 $;1,52 $;58,00 $;150,00 $;209,52 $;10;
447;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3315,1;3320,9;01/05/2025 16:10:40;01/05/2025 22:04:43;Short_TP3;Stop loss;-59,52 $;10347,56 $;1,52 $;58,00 $;150,00 $;209,52 $;10;
448;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3325,1;3333,3;01/05/2025 22:15:00;01/05/2025 22:59:59;Long_TP1;Vendre;80,48 $;10428,04 $;1,52 $;0,00 $;82,00 $;1,52 $;2;
449;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3325,1;3333,3;01/05/2025 22:15:00;01/05/2025 22:59:59;Long_TP2;Vendre;80,48 $;10508,52 $;1,52 $;0,00 $;82,00 $;1,52 $;2;
450;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3325,1;3333,3;01/05/2025 22:15:00;01/05/2025 22:59:59;Long_TP3;Vendre;80,48 $;10589,00 $;1,52 $;0,00 $;82,00 $;1,52 $;2;
451;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3343,1;3353,3;02/05/2025 15:47:40;02/05/2025 16:57:51;Short_TP1;Stop loss;-103,52 $;10485,48 $;1,52 $;102,00 $;50,00 $;153,52 $;4;
452;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3343,1;3353,3;02/05/2025 15:47:40;02/05/2025 16:57:51;Short_TP2;Stop loss;-103,52 $;10381,96 $;1,52 $;102,00 $;50,00 $;153,52 $;4;
453;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3343,1;3353,3;02/05/2025 15:47:40;02/05/2025 16:57:51;Short_TP3;Stop loss;-103,52 $;10278,44 $;1,52 $;102,00 $;50,00 $;153,52 $;4;
454;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3353,1;3349,9;02/05/2025 17:22:45;02/05/2025 17:22:45;Long_TP1;Stop loss;-33,52 $;10244,92 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
455;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3353,1;3349,9;02/05/2025 17:22:45;02/05/2025 17:22:45;Long_TP2;Stop loss;-33,52 $;10211,40 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
456;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3353,1;3349,9;02/05/2025 17:22:45;02/05/2025 17:22:45;Long_TP3;Stop loss;-33,52 $;10177,88 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
457;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3348,1;3342,9;02/05/2025 17:25:48;02/05/2025 17:31:45;Short_TP1;Profit target;50,48 $;10228,36 $;1,52 $;0,00 $;52,00 $;1,52 $;2;
458;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3348,1;3332,5;02/05/2025 17:25:48;02/05/2025 17:40:03;Short_TP2;Profit target;154,48 $;10382,84 $;1,52 $;0,00 $;156,00 $;1,52 $;4;
459;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3348,1;3319,5;02/05/2025 17:25:48;02/05/2025 18:11:22;Short_TP3;Profit target;284,48 $;10667,32 $;1,52 $;0,00 $;286,00 $;1,52 $;6;
460;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3413,5;05/05/2025 16:05:40;05/05/2025 16:05:40;Short_TP1;Stop loss;-12,52 $;10654,80 $;1,52 $;11,00 $;0,00 $;12,52 $;1;
461;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3413,5;05/05/2025 16:05:40;05/05/2025 16:05:40;Short_TP2;Stop loss;-12,52 $;10642,28 $;1,52 $;11,00 $;0,00 $;12,52 $;1;
462;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3412,4;3413,5;05/05/2025 16:05:40;05/05/2025 16:05:40;Short_TP3;Stop loss;-12,52 $;10629,76 $;1,52 $;11,00 $;0,00 $;12,52 $;1;
463;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3411,3;05/05/2025 16:06:52;05/05/2025 16:13:10;Long_TP1;Stop loss;-62,52 $;10567,24 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
464;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3411,3;05/05/2025 16:06:52;05/05/2025 16:13:10;Long_TP2;Stop loss;-62,52 $;10504,72 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
465;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3411,3;05/05/2025 16:06:52;05/05/2025 16:13:10;Long_TP3;Stop loss;-62,52 $;10442,20 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
466;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,4;3413,5;05/05/2025 18:08:13;05/05/2025 20:59:01;Short_TP1;Stop loss;-62,52 $;10379,68 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
467;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,4;3413,5;05/05/2025 18:08:13;05/05/2025 20:59:01;Short_TP2;Stop loss;-62,52 $;10317,16 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
468;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3407,4;3413,5;05/05/2025 18:08:13;05/05/2025 20:59:01;Short_TP3;Stop loss;-62,52 $;10254,64 $;1,52 $;61,00 $;50,00 $;112,52 $;3;
469;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3423,5;05/05/2025 21:17:43;05/05/2025 21:25:33;Long_TP1;Profit target;59,48 $;10314,12 $;1,52 $;0,00 $;61,00 $;1,52 $;2;
470;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3429,2;05/05/2025 21:17:43;05/05/2025 22:59:56;Long_TP2;Exit on session close;116,48 $;10430,60 $;1,52 $;0,00 $;118,00 $;1,52 $;3;
471;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3417,4;3429,2;05/05/2025 21:17:43;05/05/2025 22:59:56;Long_TP3;Exit on session close;116,48 $;10547,08 $;1,52 $;0,00 $;118,00 $;1,52 $;3;
472;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3480,7;3491,0;06/05/2025 16:33:16;06/05/2025 18:23:06;Short_TP1;Stop loss;-104,52 $;10442,56 $;1,52 $;103,00 $;50,00 $;154,52 $;4;
473;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3480,7;3491,0;06/05/2025 16:33:16;06/05/2025 18:23:06;Short_TP2;Stop loss;-104,52 $;10338,04 $;1,52 $;103,00 $;50,00 $;154,52 $;4;
474;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3480,7;3491,0;06/05/2025 16:33:16;06/05/2025 18:23:06;Short_TP3;Stop loss;-104,52 $;10233,52 $;1,52 $;103,00 $;50,00 $;154,52 $;4;
475;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3495,7;3504,8;06/05/2025 18:36:58;06/05/2025 18:53:35;Long_TP1;Profit target;89,48 $;10323,00 $;1,52 $;0,00 $;91,00 $;1,52 $;2;
476;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3495,7;3520,7;06/05/2025 18:36:58;06/05/2025 22:42:33;Long_TP2;Vendre;248,48 $;10571,48 $;1,52 $;0,00 $;250,00 $;1,52 $;6;
477;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3495,7;3520,7;06/05/2025 18:36:58;06/05/2025 22:42:33;Long_TP3;Vendre;248,48 $;10819,96 $;1,52 $;0,00 $;250,00 $;1,52 $;6;
478;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3486,9;3475,9;07/05/2025 15:49:05;07/05/2025 16:20:03;Long_TP1;Stop loss;-111,52 $;10708,44 $;1,52 $;110,00 $;50,00 $;161,52 $;4;
479;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3486,9;3475,9;07/05/2025 15:49:05;07/05/2025 16:20:03;Long_TP2;Stop loss;-111,52 $;10596,92 $;1,52 $;110,00 $;50,00 $;161,52 $;4;
480;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3486,9;3475,9;07/05/2025 15:49:05;07/05/2025 16:20:03;Long_TP3;Stop loss;-111,52 $;10485,40 $;1,52 $;110,00 $;50,00 $;161,52 $;4;
481;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3476,9;3479,3;07/05/2025 16:38:11;07/05/2025 16:38:11;Short_TP1;Stop loss;-25,52 $;10459,88 $;1,52 $;24,00 $;0,00 $;25,52 $;1;
482;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3476,9;3479,3;07/05/2025 16:38:11;07/05/2025 16:38:11;Short_TP2;Stop loss;-25,52 $;10434,36 $;1,52 $;24,00 $;0,00 $;25,52 $;1;
483;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3476,9;3479,3;07/05/2025 16:38:11;07/05/2025 16:38:11;Short_TP3;Stop loss;-25,52 $;10408,84 $;1,52 $;24,00 $;0,00 $;25,52 $;1;
484;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3481,9;3487,9;07/05/2025 20:02:41;07/05/2025 20:08:30;Long_TP1;Profit target;58,48 $;10467,32 $;1,52 $;0,00 $;60,00 $;1,52 $;2;
485;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3481,9;3475,9;07/05/2025 20:02:41;07/05/2025 20:44:56;Long_TP2;Stop loss;-61,52 $;10405,80 $;1,52 $;60,00 $;100,00 $;161,52 $;5;
486;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3481,9;3475,9;07/05/2025 20:02:41;07/05/2025 20:44:56;Long_TP3;Stop loss;-61,52 $;10344,28 $;1,52 $;60,00 $;100,00 $;161,52 $;5;
487;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3471,9;3464,5;07/05/2025 21:11:38;07/05/2025 21:15:29;Short_TP1;Profit target;72,48 $;10416,76 $;1,52 $;0,00 $;74,00 $;1,52 $;2;
488;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3471,9;3457,9;07/05/2025 21:11:38;07/05/2025 22:59:59;Short_TP2;Acheter pour couvrir;138,48 $;10555,24 $;1,52 $;0,00 $;150,00 $;11,52 $;6;
489;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3471,9;3457,9;07/05/2025 21:11:38;07/05/2025 22:59:59;Short_TP3;Acheter pour couvrir;138,48 $;10693,72 $;1,52 $;0,00 $;150,00 $;11,52 $;6;
490;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3448,3;3443,5;08/05/2025 16:01:29;08/05/2025 16:01:29;Short_TP1;Profit target;46,48 $;10740,20 $;1,52 $;0,00 $;48,00 $;1,52 $;1;
491;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3448,3;3453,1;08/05/2025 16:01:29;08/05/2025 16:10:05;Short_TP2;Stop loss;-49,52 $;10690,68 $;1,52 $;48,00 $;50,00 $;99,52 $;2;
492;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3448,3;3453,1;08/05/2025 16:01:29;08/05/2025 16:10:05;Short_TP3;Stop loss;-49,52 $;10641,16 $;1,52 $;48,00 $;50,00 $;99,52 $;2;
493;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3448,3;3448,3;08/05/2025 16:24:25;08/05/2025 16:24:25;Long_TP1;Stop loss;-1,52 $;10639,64 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
494;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3448,3;3448,3;08/05/2025 16:24:25;08/05/2025 16:24:25;Long_TP2;Stop loss;-1,52 $;10638,12 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
495;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3448,3;3448,3;08/05/2025 16:24:25;08/05/2025 16:24:25;Long_TP3;Stop loss;-1,52 $;10636,60 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
