Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
1;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 15:48:58;01/07/2025 15:50:56;Short_TP1;Stop loss;-35,74 $;-35,74 $;1,74 $;34,00 $;0,00 $;35,74 $;2;
2;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 15:48:58;01/07/2025 15:50:56;Short_TP2;Stop loss;-35,74 $;-71,48 $;1,74 $;34,00 $;0,00 $;35,74 $;2;
3;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 15:48:58;01/07/2025 15:50:56;Short_TP3;Stop loss;-35,74 $;-107,22 $;1,74 $;34,00 $;0,00 $;35,74 $;2;
4;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23054,00;23030,50;01/07/2025 15:59:04;01/07/2025 15:59:57;Long_TP1;Stop loss;-48,74 $;-155,96 $;1,74 $;47,00 $;0,00 $;48,74 $;2;
5;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23054,00;23030,50;01/07/2025 15:59:04;01/07/2025 15:59:57;Long_TP2;Stop loss;-48,74 $;-204,70 $;1,74 $;47,00 $;0,00 $;48,74 $;2;
6;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23054,00;23030,50;01/07/2025 15:59:04;01/07/2025 15:59:57;Long_TP3;Stop loss;-48,74 $;-253,44 $;1,74 $;47,00 $;0,00 $;48,74 $;2;
7;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 16:00:02;01/07/2025 16:13:56;Short_TP1;Stop loss;-35,74 $;-289,18 $;1,74 $;34,00 $;25,00 $;60,74 $;4;
8;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 16:00:02;01/07/2025 16:13:56;Short_TP2;Stop loss;-35,74 $;-324,92 $;1,74 $;34,00 $;25,00 $;60,74 $;4;
9;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23041,50;23058,50;01/07/2025 16:00:02;01/07/2025 16:13:56;Short_TP3;Stop loss;-35,74 $;-360,66 $;1,74 $;34,00 $;25,00 $;60,74 $;4;
10;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23066,50;23030,50;01/07/2025 16:15:14;01/07/2025 16:22:01;Long_TP1;Stop loss;-73,74 $;-434,40 $;1,74 $;72,00 $;25,00 $;98,74 $;4;
11;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23066,50;23030,50;01/07/2025 16:15:14;01/07/2025 16:22:01;Long_TP2;Stop loss;-73,74 $;-508,14 $;1,74 $;72,00 $;25,00 $;98,74 $;4;
12;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23066,50;23030,50;01/07/2025 16:15:14;01/07/2025 16:22:01;Long_TP3;Stop loss;-73,74 $;-581,88 $;1,74 $;72,00 $;25,00 $;98,74 $;4;
13;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23029,00;22999,50;01/07/2025 16:22:08;01/07/2025 16:28:22;Short_TP1;Profit target;57,26 $;-524,62 $;1,74 $;0,00 $;59,00 $;1,74 $;3;
14;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23029,00;22940,50;01/07/2025 16:22:08;01/07/2025 16:46:32;Short_TP3;Profit target;175,26 $;-349,36 $;1,74 $;0,00 $;177,00 $;1,74 $;10;
15;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23029,00;22866,75;01/07/2025 16:22:08;01/07/2025 17:08:32;Short_TP2;Profit target;322,76 $;-26,60 $;1,74 $;0,00 $;324,50 $;1,74 $;21;
16;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;22921,25;22951,75;02/07/2025 15:36:44;02/07/2025 15:45:29;Long_TP1;Profit target;59,26 $;32,66 $;1,74 $;0,00 $;61,00 $;1,74 $;3;
17;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;22921,25;23012,75;02/07/2025 15:36:44;02/07/2025 16:25:51;Long_TP3;Profit target;181,26 $;213,92 $;1,74 $;0,00 $;183,00 $;1,74 $;8;
18;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;22921,25;23090,50;02/07/2025 15:36:44;02/07/2025 22:59:59;Long_TP2;Profit target;336,76 $;550,68 $;1,74 $;0,00 $;338,50 $;1,74 $;26;
19;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23209,00;23251,00;03/07/2025 15:31:39;03/07/2025 16:00:35;Long_TP1;Profit target;82,26 $;632,94 $;1,74 $;75,00 $;84,00 $;1,74 $;10;
20;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23209,00;23296,25;03/07/2025 15:31:39;03/07/2025 19:14:59;Long_TP2;Exit on session close;172,76 $;805,70 $;1,74 $;75,00 $;250,00 $;77,24 $;26;
21;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23209,00;23296,25;03/07/2025 15:31:39;03/07/2025 19:14:59;Long_TP3;Exit on session close;172,76 $;978,46 $;1,74 $;75,00 $;250,00 $;77,24 $;26;
22;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:41:33;04/07/2025 15:41:33;Short_TP1;Stop loss;-19,74 $;958,72 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
23;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:41:33;04/07/2025 15:41:33;Short_TP2;Stop loss;-19,74 $;938,98 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
24;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:41:33;04/07/2025 15:41:33;Short_TP3;Stop loss;-19,74 $;919,24 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
25;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23146,25;23145,50;04/07/2025 15:58:45;04/07/2025 15:58:45;Long_TP1;Stop loss;-3,24 $;916,00 $;1,74 $;1,50 $;0,00 $;3,24 $;1;
26;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23146,25;23145,50;04/07/2025 15:58:45;04/07/2025 15:58:45;Long_TP2;Stop loss;-3,24 $;912,76 $;1,74 $;1,50 $;0,00 $;3,24 $;1;
27;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23146,25;23145,50;04/07/2025 15:58:45;04/07/2025 15:58:45;Long_TP3;Stop loss;-3,24 $;909,52 $;1,74 $;1,50 $;0,00 $;3,24 $;1;
28;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:59:44;04/07/2025 15:59:44;Short_TP1;Stop loss;-19,74 $;889,78 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
29;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:59:44;04/07/2025 15:59:44;Short_TP2;Stop loss;-19,74 $;870,04 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
30;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23146,25;23155,25;04/07/2025 15:59:44;04/07/2025 15:59:44;Short_TP3;Stop loss;-19,74 $;850,30 $;1,74 $;18,00 $;0,00 $;19,74 $;1;
31;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23158,75;23145,50;04/07/2025 16:30:36;04/07/2025 18:44:08;Long_TP1;Stop loss;-28,24 $;822,06 $;1,74 $;26,50 $;25,00 $;53,24 $;3;
32;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23158,75;23145,50;04/07/2025 16:30:36;04/07/2025 18:44:08;Long_TP2;Stop loss;-28,24 $;793,82 $;1,74 $;26,50 $;25,00 $;53,24 $;3;
33;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23158,75;23145,50;04/07/2025 16:30:36;04/07/2025 18:44:08;Long_TP3;Stop loss;-28,24 $;765,58 $;1,74 $;26,50 $;25,00 $;53,24 $;3;
34;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23141,75;23141,75;04/07/2025 18:59:59;04/07/2025 18:59:59;Short_TP1;Exit on session close;-1,74 $;763,84 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
35;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23141,75;23141,75;04/07/2025 18:59:59;04/07/2025 18:59:59;Short_TP2;Exit on session close;-1,74 $;762,10 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
36;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23141,75;23141,75;04/07/2025 18:59:59;04/07/2025 18:59:59;Short_TP3;Exit on session close;-1,74 $;760,36 $;1,74 $;0,00 $;0,00 $;1,74 $;1;
37;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:32:10;07/07/2025 15:33:36;Long_TP1;Stop loss;-30,24 $;730,12 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
38;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:32:10;07/07/2025 15:33:36;Long_TP2;Stop loss;-30,24 $;699,88 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
39;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:32:10;07/07/2025 15:33:36;Long_TP3;Stop loss;-30,24 $;669,64 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
40;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23203,50;07/07/2025 15:33:58;07/07/2025 15:51:24;Short_TP1;Stop loss;-72,24 $;597,40 $;1,74 $;70,50 $;50,00 $;122,24 $;10;
41;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23203,50;07/07/2025 15:33:58;07/07/2025 15:51:24;Short_TP2;Stop loss;-72,24 $;525,16 $;1,74 $;70,50 $;50,00 $;122,24 $;10;
42;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23203,50;07/07/2025 15:33:58;07/07/2025 15:51:24;Short_TP3;Stop loss;-72,24 $;452,92 $;1,74 $;70,50 $;50,00 $;122,24 $;10;
43;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:59:52;07/07/2025 16:01:00;Long_TP1;Stop loss;-30,24 $;422,68 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
44;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:59:52;07/07/2025 16:01:00;Long_TP2;Stop loss;-30,24 $;392,44 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
45;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23193,25;23179,00;07/07/2025 15:59:52;07/07/2025 16:01:00;Long_TP3;Stop loss;-30,24 $;362,20 $;1,74 $;28,50 $;0,00 $;30,24 $;2;
46;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23133,00;07/07/2025 16:02:15;07/07/2025 16:53:23;Short_TP1;Profit target;68,76 $;430,96 $;1,74 $;50,00 $;70,50 $;1,74 $;13;
47;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23062,50;07/07/2025 16:02:15;07/07/2025 20:19:31;Short_TP3;Profit target;209,76 $;640,72 $;1,74 $;50,00 $;211,50 $;1,74 $;63;
48;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23168,25;23093,25;07/07/2025 16:02:15;07/07/2025 22:38:36;Short_TP2;Acheter pour couvrir;148,26 $;788,98 $;1,74 $;50,00 $;300,00 $;151,74 $;81;
49;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23130,00;08/07/2025 15:34:50;08/07/2025 15:40:01;Short_TP1;Profit target;43,26 $;832,24 $;1,74 $;0,00 $;45,00 $;1,74 $;2;
50;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 15:34:50;08/07/2025 16:40:21;Short_TP2;Stop loss;-46,74 $;785,50 $;1,74 $;45,00 $;125,00 $;171,74 $;13;
51;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 15:34:50;08/07/2025 16:40:21;Short_TP3;Stop loss;-46,74 $;738,76 $;1,74 $;45,00 $;125,00 $;171,74 $;13;
52;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 16:45:26;08/07/2025 16:45:26;Long_TP1;Stop loss;-13,74 $;725,02 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
53;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 16:45:26;08/07/2025 16:45:26;Long_TP2;Stop loss;-13,74 $;711,28 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
54;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 16:45:26;08/07/2025 16:45:26;Long_TP3;Stop loss;-13,74 $;697,54 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
55;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23130,00;08/07/2025 16:45:28;08/07/2025 16:45:30;Short_TP1;Profit target;43,26 $;740,80 $;1,74 $;0,00 $;45,00 $;1,74 $;2;
56;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 16:45:28;08/07/2025 18:23:08;Short_TP2;Stop loss;-46,74 $;694,06 $;1,74 $;45,00 $;125,00 $;171,74 $;17;
57;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 16:45:28;08/07/2025 18:23:08;Short_TP3;Stop loss;-46,74 $;647,32 $;1,74 $;45,00 $;125,00 $;171,74 $;17;
58;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23177,50;23159,00;08/07/2025 18:26:05;08/07/2025 18:35:07;Long_TP1;Stop loss;-38,74 $;608,58 $;1,74 $;37,00 $;25,00 $;63,74 $;3;
59;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23177,50;23159,00;08/07/2025 18:26:05;08/07/2025 18:35:07;Long_TP2;Stop loss;-38,74 $;569,84 $;1,74 $;37,00 $;25,00 $;63,74 $;3;
60;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23177,50;23159,00;08/07/2025 18:26:05;08/07/2025 18:35:07;Long_TP3;Stop loss;-38,74 $;531,10 $;1,74 $;37,00 $;25,00 $;63,74 $;3;
61;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23130,00;08/07/2025 18:35:36;08/07/2025 18:35:43;Short_TP1;Profit target;43,26 $;574,36 $;1,74 $;0,00 $;45,00 $;1,74 $;2;
62;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 18:35:36;08/07/2025 20:05:51;Short_TP2;Stop loss;-46,74 $;527,62 $;1,74 $;45,00 $;75,00 $;121,74 $;13;
63;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23152,50;23175,00;08/07/2025 18:35:36;08/07/2025 20:05:51;Short_TP3;Stop loss;-46,74 $;480,88 $;1,74 $;45,00 $;75,00 $;121,74 $;13;
64;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 20:21:02;08/07/2025 20:21:02;Long_TP1;Stop loss;-13,74 $;467,14 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
65;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 20:21:02;08/07/2025 20:21:02;Long_TP2;Stop loss;-13,74 $;453,40 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
66;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23165,00;23159,00;08/07/2025 20:21:02;08/07/2025 20:21:02;Long_TP3;Stop loss;-13,74 $;439,66 $;1,74 $;12,00 $;0,00 $;13,74 $;1;
67;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23277,50;09/07/2025 15:32:15;09/07/2025 15:39:01;Long_TP1;Profit target;60,76 $;500,42 $;1,74 $;0,00 $;62,50 $;1,74 $;3;
68;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23340,00;09/07/2025 15:32:15;09/07/2025 16:00:36;Long_TP3;Profit target;185,76 $;686,18 $;1,74 $;0,00 $;187,50 $;1,74 $;8;
69;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23215,00;09/07/2025 15:32:15;09/07/2025 16:36:19;Long_TP2;Stop loss;-64,24 $;621,94 $;1,74 $;62,50 $;200,00 $;264,24 $;18;
70;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23221,25;23178,50;09/07/2025 16:38:44;09/07/2025 16:58:33;Short_TP1;Profit target;83,76 $;705,70 $;1,74 $;25,00 $;85,50 $;1,74 $;5;
71;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23221,25;23239,00;09/07/2025 16:38:44;09/07/2025 20:07:28;Short_TP2;Stop loss;-37,24 $;668,46 $;1,74 $;35,50 $;125,00 $;162,24 $;30;
72;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23221,25;23239,00;09/07/2025 16:38:44;09/07/2025 20:07:28;Short_TP3;Stop loss;-37,24 $;631,22 $;1,74 $;35,50 $;125,00 $;162,24 $;30;
73;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23277,50;09/07/2025 20:11:52;09/07/2025 21:21:28;Long_TP1;Profit target;60,76 $;691,98 $;1,74 $;0,00 $;62,50 $;1,74 $;3;
74;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23283,75;09/07/2025 20:11:52;09/07/2025 22:20:58;Long_TP2;Vendre;73,26 $;765,24 $;1,74 $;0,00 $;100,00 $;26,74 $;5;
75;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23246,25;23283,75;09/07/2025 20:11:52;09/07/2025 22:20:58;Long_TP3;Vendre;73,26 $;838,50 $;1,74 $;0,00 $;100,00 $;26,74 $;5;
76;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,00;23259,50;10/07/2025 15:32:39;10/07/2025 15:45:31;Short_TP1;Profit target;65,26 $;903,76 $;1,74 $;0,00 $;67,00 $;1,74 $;3;
77;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,00;23192,50;10/07/2025 15:32:39;10/07/2025 15:58:47;Short_TP3;Profit target;199,26 $;1103,02 $;1,74 $;0,00 $;201,00 $;1,74 $;9;
78;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,00;23247,00;10/07/2025 15:32:39;10/07/2025 22:59:59;Short_TP2;Exit on session close;90,26 $;1193,28 $;1,74 $;0,00 $;300,00 $;209,74 $;43;
79;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23135,50;23191,00;11/07/2025 15:38:36;11/07/2025 15:57:03;Short_TP1;Stop loss;-112,74 $;1080,54 $;1,74 $;111,00 $;50,00 $;162,74 $;8;
80;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23135,50;23191,00;11/07/2025 15:38:36;11/07/2025 15:57:03;Short_TP2;Stop loss;-112,74 $;967,80 $;1,74 $;111,00 $;50,00 $;162,74 $;8;
81;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23135,50;23191,00;11/07/2025 15:38:36;11/07/2025 15:57:03;Short_TP3;Stop loss;-112,74 $;855,06 $;1,74 $;111,00 $;50,00 $;162,74 $;8;
82;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23198,00;23185,50;11/07/2025 16:13:20;11/07/2025 22:19:35;Long_TP1;Vendre;-26,74 $;828,32 $;1,74 $;100,00 $;100,00 $;126,74 $;39;
83;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23198,00;23185,50;11/07/2025 16:13:20;11/07/2025 22:19:35;Long_TP2;Vendre;-26,74 $;801,58 $;1,74 $;100,00 $;100,00 $;126,74 $;39;
84;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23198,00;23185,50;11/07/2025 16:13:20;11/07/2025 22:19:35;Long_TP3;Vendre;-26,74 $;774,84 $;1,74 $;100,00 $;100,00 $;126,74 $;39;
85;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 15:31:24;14/07/2025 15:34:34;Long_TP1;Stop loss;-53,74 $;721,10 $;1,74 $;52,00 $;25,00 $;78,74 $;6;
86;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 15:31:24;14/07/2025 15:34:34;Long_TP2;Stop loss;-53,74 $;667,36 $;1,74 $;52,00 $;25,00 $;78,74 $;6;
87;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 15:31:24;14/07/2025 15:34:34;Long_TP3;Stop loss;-53,74 $;613,62 $;1,74 $;52,00 $;25,00 $;78,74 $;6;
88;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23136,25;14/07/2025 15:36:30;14/07/2025 15:42:41;Short_TP1;Profit target;79,26 $;692,88 $;1,74 $;25,00 $;81,00 $;1,74 $;5;
89;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23192,25;14/07/2025 15:36:30;14/07/2025 16:17:41;Short_TP2;Stop loss;-32,74 $;660,14 $;1,74 $;31,00 $;175,00 $;207,74 $;20;
90;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23192,25;14/07/2025 15:36:30;14/07/2025 16:17:41;Short_TP3;Stop loss;-32,74 $;627,40 $;1,74 $;31,00 $;175,00 $;207,74 $;20;
91;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 16:21:03;14/07/2025 16:32:14;Long_TP1;Stop loss;-53,74 $;573,66 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
92;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 16:21:03;14/07/2025 16:32:14;Long_TP2;Stop loss;-53,74 $;519,92 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
93;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23175,75;14/07/2025 16:21:03;14/07/2025 16:32:14;Long_TP3;Stop loss;-53,74 $;466,18 $;1,74 $;52,00 $;25,00 $;78,74 $;4;
94;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23192,25;14/07/2025 16:42:44;14/07/2025 16:45:40;Short_TP1;Stop loss;-32,74 $;433,44 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
95;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23192,25;14/07/2025 16:42:44;14/07/2025 16:45:40;Short_TP2;Stop loss;-32,74 $;400,70 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
96;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23176,75;23192,25;14/07/2025 16:42:44;14/07/2025 16:45:40;Short_TP3;Stop loss;-32,74 $;367,96 $;1,74 $;31,00 $;0,00 $;32,74 $;2;
97;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23227,75;14/07/2025 16:51:53;14/07/2025 17:01:32;Long_TP1;Profit target;50,26 $;418,22 $;1,74 $;0,00 $;52,00 $;1,74 $;3;
98;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23279,75;14/07/2025 16:51:53;14/07/2025 19:11:33;Long_TP3;Profit target;154,26 $;572,48 $;1,74 $;0,00 $;156,00 $;1,74 $;9;
99;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23201,75;23273,50;14/07/2025 16:51:53;14/07/2025 22:59:58;Long_TP2;Exit on session close;141,76 $;714,24 $;1,74 $;0,00 $;200,00 $;58,24 $;13;
100;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23423,75;23387,50;15/07/2025 15:33:42;15/07/2025 15:40:03;Short_TP1;Profit target;70,76 $;785,00 $;1,74 $;0,00 $;72,50 $;1,74 $;3;
101;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23423,75;23315,00;15/07/2025 15:33:42;15/07/2025 21:57:25;Short_TP3;Profit target;215,76 $;1000,76 $;1,74 $;0,00 $;217,50 $;1,74 $;61;
102;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23423,75;23286,25;15/07/2025 15:33:42;15/07/2025 22:03:03;Short_TP2;Acheter pour couvrir;273,26 $;1274,02 $;1,74 $;0,00 $;275,00 $;1,74 $;64;
103;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,50;23269,75;16/07/2025 15:31:23;16/07/2025 15:34:22;Short_TP1;Profit target;45,76 $;1319,78 $;1,74 $;0,00 $;47,50 $;1,74 $;2;
104;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,50;23222,25;16/07/2025 15:31:23;16/07/2025 15:50:38;Short_TP3;Profit target;140,76 $;1460,54 $;1,74 $;0,00 $;142,50 $;1,74 $;12;
105;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23293,50;23163,00;16/07/2025 15:31:23;16/07/2025 17:20:22;Short_TP2;Profit target;259,26 $;1719,80 $;1,74 $;0,00 $;261,00 $;1,74 $;57;
106;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23319,00;23343,25;17/07/2025 15:33:50;17/07/2025 15:41:21;Short_TP1;Stop loss;-50,24 $;1669,56 $;1,74 $;48,50 $;25,00 $;75,24 $;3;
107;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23319,00;23343,25;17/07/2025 15:33:50;17/07/2025 15:41:21;Short_TP2;Stop loss;-50,24 $;1619,32 $;1,74 $;48,50 $;25,00 $;75,24 $;3;
108;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;23319,00;23343,25;17/07/2025 15:33:50;17/07/2025 15:41:21;Short_TP3;Stop loss;-50,24 $;1569,08 $;1,74 $;48,50 $;25,00 $;75,24 $;3;
109;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23344,00;23357,50;17/07/2025 15:42:02;17/07/2025 15:46:38;Long_TP1;Profit target;25,26 $;1594,34 $;1,74 $;0,00 $;27,00 $;1,74 $;2;
110;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23344,00;23384,50;17/07/2025 15:42:02;17/07/2025 15:53:01;Long_TP3;Profit target;79,26 $;1673,60 $;1,74 $;0,00 $;81,00 $;1,74 $;4;
111;MNQ 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;23344,00;23418,25;17/07/2025 15:42:02;17/07/2025 16:46:47;Long_TP2;Profit target;146,76 $;1820,36 $;1,74 $;0,00 $;148,50 $;1,74 $;12;
